Product Name,Brand,Category,Region,Store ID,Date,Quantity,Value
Nike Dri-FIT Tee,Nike,Apparel,Central,83,2024-05-13,16,1582.89
Reebok Joggers,Reebok,Apparel,South,25,2024-08-30,2,271.64
Reebok Classic Leather,Reebok,Footwear,Central,95,2024-05-02,11,1068.27
Puma Logo Tee,Puma,Apparel,Central,94,2023-03-23,8,3042.12
Adidas Water Bottle,Adidas,Accessories,East,48,2024-11-09,8,2565.6
Puma Resistance Band Set,Puma,Equipment,Central,93,2024-03-31,1,124.32
Adidas Headband,Adidas,Accessories,West,63,2023-05-13,5,225.06
Adidas Essentials Tee,Adidas,Apparel,South,23,2024-02-23,7,2450.92
UA HOVR Phantom,Under Armour,Footwear,Central,83,2024-04-28,10,4231.94
UA HOVR Phantom,Under Armour,Footwear,South,28,2023-12-03,8,837.51
UA Charged Assert,Under Armour,Footwear,East,59,2024-09-12,7,3900.29
Reebok CrossFit Tee,Reebok,Apparel,West,63,2024-07-10,6,1456.99
UA Duffel Bag,Under Armour,Equipment,West,74,2025-08-22,14,5687.67
Reebok Joggers,Reebok,Apparel,West,61,2023-11-16,3,675.45
Adidas Superstar,Adidas,Footwear,Central,98,2024-09-06,6,1969.05
Puma Beanie,Puma,Accessories,West,75,2024-06-10,13,3554.06
Adidas Ultraboost,Adidas,Footwear,North,11,2025-09-11,7,3304.52
Nike Air Max,Nike,Footwear,South,21,2023-11-13,12,5203.13
Reebok Wristband,Reebok,Accessories,West,74,2025-10-03,12,7579.05
Nike Pro Shorts,Nike,Apparel,West,70,2025-02-25,2,562.17
Adidas Tiro Pants,Adidas,Apparel,West,79,2023-09-12,14,1585.21
UA Sport Mask,Under Armour,Accessories,East,57,2024-06-06,12,4482.11
Puma RS-X,Puma,Footwear,West,74,2023-04-29,2,272.66
Puma Suede Classic,Puma,Footwear,North,5,2025-01-10,5,2018.96
Adidas Tiro Pants,Adidas,Apparel,South,40,2024-06-04,3,89.43
Nike Cap,Nike,Accessories,West,79,2025-02-26,7,2446.97
Puma Suede Classic,Puma,Footwear,South,34,2025-05-16,17,7781.0
Puma Beanie,Puma,Accessories,West,79,2025-12-27,3,1451.92
Adidas Superstar,Adidas,Footwear,Central,92,2023-08-12,7,1043.91
Adidas Tiro Pants,Adidas,Apparel,East,41,2025-03-26,1,535.43
Reebok Yoga Mat,Reebok,Equipment,North,14,2023-07-18,14,4678.38
Adidas Essentials Tee,Adidas,Apparel,South,32,2023-12-16,7,2505.6
Nike Training Bag,Nike,Equipment,South,37,2025-09-23,7,2150.49
Adidas Essentials Tee,Adidas,Apparel,South,22,2024-01-16,7,3287.67
Nike Socks Pack,Nike,Accessories,West,75,2024-06-15,6,3014.01
Reebok Joggers,Reebok,Apparel,East,43,2023-06-13,3,239.54
Puma RS-X,Puma,Footwear,North,19,2024-12-01,4,1147.2
Nike Air Max,Nike,Footwear,North,9,2023-01-20,2,678.71
Nike Air Max,Nike,Footwear,South,37,2023-07-18,17,3405.43
Reebok Classic Leather,Reebok,Footwear,West,76,2024-06-28,11,3922.74
Puma RS-X,Puma,Footwear,East,51,2025-01-29,13,7971.32
Reebok Nano X,Reebok,Footwear,Central,82,2025-02-14,4,2283.2
Adidas Ultraboost,Adidas,Footwear,West,73,2023-01-07,4,129.31
Reebok CrossFit Tee,Reebok,Apparel,East,48,2025-12-22,16,4927.95
Nike Air Max,Nike,Footwear,West,67,2025-11-20,11,7055.15
Puma Resistance Band Set,Puma,Equipment,East,42,2023-02-04,8,2763.25
Nike Cap,Nike,Accessories,West,80,2025-09-19,16,3893.77
Adidas Headband,Adidas,Accessories,West,70,2023-07-25,17,6149.45
UA Sport Mask,Under Armour,Accessories,North,5,2025-10-30,10,5232.16
Nike Training Bag,Nike,Equipment,South,35,2025-08-14,18,5883.72
Adidas Tiro Pants,Adidas,Apparel,South,27,2024-05-08,3,1316.39
Adidas Tiro Pants,Adidas,Apparel,West,61,2023-08-05,11,5125.14
Puma Suede Classic,Puma,Footwear,East,48,2025-02-24,4,1766.17
Nike Cap,Nike,Accessories,Central,96,2023-10-06,11,4420.45
Nike Pro Shorts,Nike,Apparel,Central,100,2024-04-03,13,4920.25
Adidas Gym Ball,Adidas,Equipment,Central,94,2025-02-20,4,661.98
Nike Cap,Nike,Accessories,North,4,2024-08-18,19,4005.41
Reebok CrossFit Tee,Reebok,Apparel,North,19,2024-01-21,11,1026.68
Puma Beanie,Puma,Accessories,Central,81,2025-02-17,18,1163.09
Puma Resistance Band Set,Puma,Equipment,West,74,2024-01-24,5,2243.74
Adidas Gym Ball,Adidas,Equipment,Central,99,2025-11-30,1,92.51
Puma Logo Tee,Puma,Apparel,East,45,2025-08-01,16,8774.77
Puma Logo Tee,Puma,Apparel,South,40,2025-07-22,2,234.05
Nike Training Bag,Nike,Equipment,East,57,2024-10-17,19,3304.97
Puma Logo Tee,Puma,Apparel,South,36,2025-09-06,13,6049.99
Adidas Water Bottle,Adidas,Accessories,East,45,2023-05-01,8,3416.59
Reebok Wristband,Reebok,Accessories,South,36,2023-04-18,6,981.41
Reebok Classic Leather,Reebok,Footwear,Central,93,2023-02-14,16,3564.32
Nike Pro Shorts,Nike,Apparel,West,73,2024-12-14,10,3143.7
Reebok Wristband,Reebok,Accessories,South,38,2024-08-01,11,843.92
Adidas Tiro Pants,Adidas,Apparel,East,55,2023-04-21,15,4455.53
Adidas Water Bottle,Adidas,Accessories,East,45,2025-09-15,7,1134.82
Nike Socks Pack,Nike,Accessories,East,59,2023-01-19,5,1727.96
Nike Dri-FIT Tee,Nike,Apparel,West,66,2025-02-10,16,1374.94
UA Duffel Bag,Under Armour,Equipment,North,4,2024-01-03,19,7255.23
Puma RS-X,Puma,Footwear,South,33,2025-06-07,8,377.69
Adidas Essentials Tee,Adidas,Apparel,West,70,2025-03-23,13,5633.49
Puma Track Jacket,Puma,Apparel,West,73,2023-07-03,15,4852.8
Nike Training Bag,Nike,Equipment,North,4,2025-01-22,16,1241.05
UA Rival Fleece Hoodie,Under Armour,Apparel,South,21,2025-11-09,4,787.22
UA HOVR Phantom,Under Armour,Footwear,West,76,2024-01-06,5,938.48
Adidas Essentials Tee,Adidas,Apparel,East,43,2023-07-23,1,214.56
UA Sport Mask,Under Armour,Accessories,Central,98,2025-03-17,19,1251.97
Adidas Essentials Tee,Adidas,Apparel,South,24,2023-09-12,6,2602.57
Puma Resistance Band Set,Puma,Equipment,Central,95,2023-01-11,5,395.31
Puma Suede Classic,Puma,Footwear,South,23,2024-02-27,2,986.0
Puma Beanie,Puma,Accessories,North,17,2023-06-23,18,3501.16
Puma RS-X,Puma,Footwear,West,61,2023-12-18,17,2792.9
Adidas Ultraboost,Adidas,Footwear,Central,95,2024-08-23,11,3756.98
UA Duffel Bag,Under Armour,Equipment,East,60,2025-12-06,4,627.76
Adidas Headband,Adidas,Accessories,South,22,2023-04-02,7,616.0
Adidas Water Bottle,Adidas,Accessories,Central,98,2023-10-02,9,2736.5
Nike Pro Shorts,Nike,Apparel,Central,94,2023-09-21,9,2555.35
UA HeatGear Tee,Under Armour,Apparel,South,33,2025-02-20,9,701.55
Adidas Water Bottle,Adidas,Accessories,South,38,2025-05-21,9,630.25
UA Duffel Bag,Under Armour,Equipment,East,59,2024-01-30,14,4997.01
Reebok Joggers,Reebok,Apparel,East,54,2023-11-11,20,648.73
Nike Training Bag,Nike,Equipment,North,9,2024-05-21,18,5694.69
Nike Cap,Nike,Accessories,North,11,2025-04-13,11,2776.39
Puma Track Jacket,Puma,Apparel,South,28,2024-07-13,13,369.78
Nike Training Bag,Nike,Equipment,West,64,2024-03-31,10,1200.04
Reebok Nano X,Reebok,Footwear,North,17,2025-09-29,10,4630.84
Nike Dri-FIT Tee,Nike,Apparel,Central,84,2024-07-09,13,1524.28
Reebok Wristband,Reebok,Accessories,East,58,2024-01-06,5,1431.14
Adidas Superstar,Adidas,Footwear,North,17,2024-06-14,5,1929.87
Nike Dri-FIT Tee,Nike,Apparel,Central,89,2025-02-14,12,7189.29
UA HeatGear Tee,Under Armour,Apparel,Central,94,2024-05-25,12,1488.88
Puma Track Jacket,Puma,Apparel,Central,90,2025-08-17,17,10547.35
Puma Beanie,Puma,Accessories,East,43,2024-04-13,11,2721.36
Puma RS-X,Puma,Footwear,North,3,2023-07-04,6,2841.22
UA Sport Mask,Under Armour,Accessories,North,10,2023-04-28,1,408.01
UA Rival Fleece Hoodie,Under Armour,Apparel,Central,85,2025-05-18,18,6059.35
Adidas Headband,Adidas,Accessories,West,61,2023-09-13,1,457.23
Puma RS-X,Puma,Footwear,Central,92,2025-05-20,17,10988.71
Adidas Tiro Pants,Adidas,Apparel,Central,95,2023-03-28,17,5844.1
Reebok CrossFit Tee,Reebok,Apparel,South,23,2024-04-05,17,8268.01
UA Sport Mask,Under Armour,Accessories,North,14,2024-12-24,12,2787.12
Nike Training Bag,Nike,Equipment,East,48,2023-08-20,16,2547.7
Nike Air Max,Nike,Footwear,East,47,2024-08-24,19,8177.41
UA Duffel Bag,Under Armour,Equipment,South,30,2025-03-17,2,1082.51
Nike Dri-FIT Tee,Nike,Apparel,Central,96,2025-08-06,20,4959.69
Reebok Nano X,Reebok,Footwear,East,50,2025-07-31,12,1114.44
Nike Air Max,Nike,Footwear,West,72,2024-01-17,16,1263.02
UA Duffel Bag,Under Armour,Equipment,North,17,2024-02-09,14,7265.68
Adidas Superstar,Adidas,Footwear,West,61,2023-09-11,9,3504.01
Reebok CrossFit Tee,Reebok,Apparel,West,73,2024-04-08,14,2634.87
Nike Socks Pack,Nike,Accessories,Central,89,2024-01-09,15,8536.98
UA HOVR Phantom,Under Armour,Footwear,South,32,2023-11-28,7,159.52
Nike Dunk,Nike,Footwear,South,30,2023-08-15,14,1178.33
Adidas Headband,Adidas,Accessories,North,6,2024-11-09,9,4918.53
UA Sport Mask,Under Armour,Accessories,West,76,2023-09-01,5,2019.57
Reebok Joggers,Reebok,Apparel,West,77,2024-10-27,4,382.17
Reebok Nano X,Reebok,Footwear,South,25,2023-02-13,8,2080.0
Nike Air Max,Nike,Footwear,East,54,2023-04-17,10,2284.78
UA HOVR Phantom,Under Armour,Footwear,West,63,2024-07-31,5,798.78
Puma Track Jacket,Puma,Apparel,South,28,2025-11-13,9,4539.94
UA Rival Fleece Hoodie,Under Armour,Apparel,West,67,2024-05-21,4,1651.87
Adidas Headband,Adidas,Accessories,Central,86,2025-10-25,19,12261.69
Adidas Ultraboost,Adidas,Footwear,South,24,2023-11-01,9,1913.54
Nike Pegasus,Nike,Footwear,South,34,2024-01-29,3,1089.87
Puma Beanie,Puma,Accessories,West,74,2023-04-15,8,2848.61
UA Rival Fleece Hoodie,Under Armour,Apparel,East,54,2024-03-30,14,796.11
Puma Track Jacket,Puma,Apparel,East,44,2023-04-16,12,2334.2
Nike Dri-FIT Tee,Nike,Apparel,South,31,2025-05-06,1,139.41
Puma Logo Tee,Puma,Apparel,East,47,2023-04-17,20,4931.76
Puma Suede Classic,Puma,Footwear,West,66,2023-07-26,12,5702.37
Nike Socks Pack,Nike,Accessories,East,44,2024-11-15,18,7060.66
Reebok CrossFit Tee,Reebok,Apparel,East,52,2023-09-24,19,7155.54
Puma RS-X,Puma,Footwear,Central,92,2025-12-19,7,3022.28
Adidas Ultraboost,Adidas,Footwear,North,4,2025-02-25,20,8376.89
Adidas Headband,Adidas,Accessories,North,19,2023-09-04,15,1689.08
Reebok Classic Leather,Reebok,Footwear,North,18,2023-07-22,16,2635.34
Nike Dunk,Nike,Footwear,Central,85,2024-02-18,14,1309.89
Reebok CrossFit Tee,Reebok,Apparel,Central,92,2024-06-01,4,1082.25
Reebok Yoga Mat,Reebok,Equipment,North,16,2025-06-12,17,5998.08
Puma Track Jacket,Puma,Apparel,South,40,2023-02-14,5,1772.09
Nike Dri-FIT Tee,Nike,Apparel,North,19,2024-08-16,7,3230.52
UA Duffel Bag,Under Armour,Equipment,West,78,2025-03-25,6,3793.44
Reebok Joggers,Reebok,Apparel,Central,93,2025-06-15,9,2485.17
Adidas Tiro Pants,Adidas,Apparel,South,21,2024-02-28,19,6435.07
UA Duffel Bag,Under Armour,Equipment,Central,95,2023-01-19,17,6115.27
Puma Logo Tee,Puma,Apparel,East,48,2024-06-14,18,7451.22
Nike Dunk,Nike,Footwear,South,28,2023-09-01,10,2761.12
Adidas Ultraboost,Adidas,Footwear,South,29,2023-03-22,2,299.62
Nike Training Bag,Nike,Equipment,South,38,2024-05-24,12,285.27
Puma Suede Classic,Puma,Footwear,East,43,2025-01-25,14,6672.09
Nike Air Max,Nike,Footwear,East,42,2024-08-26,8,3822.48
Nike Pegasus,Nike,Footwear,South,29,2024-07-26,19,6073.13
Adidas Water Bottle,Adidas,Accessories,West,69,2023-08-06,8,3296.69
Reebok Wristband,Reebok,Accessories,East,47,2024-10-26,8,871.31
UA Rival Fleece Hoodie,Under Armour,Apparel,East,45,2025-06-07,6,506.78
Adidas Headband,Adidas,Accessories,South,26,2025-07-29,6,2288.8
Adidas Tiro Pants,Adidas,Apparel,North,10,2024-07-31,13,6651.58
Nike Pro Shorts,Nike,Apparel,North,5,2024-01-20,15,3875.55
Adidas Ultraboost,Adidas,Footwear,North,17,2025-04-04,1,479.5
Nike Pegasus,Nike,Footwear,West,73,2023-07-24,1,72.82
Nike Cap,Nike,Accessories,South,28,2023-03-31,20,2969.5
Reebok Classic Leather,Reebok,Footwear,North,4,2023-01-28,3,1287.92
UA Charged Assert,Under Armour,Footwear,South,36,2024-02-19,10,4731.37
Puma RS-X,Puma,Footwear,West,65,2024-11-10,9,484.59
Nike Socks Pack,Nike,Accessories,North,2,2023-09-10,4,1125.71
Nike Air Max,Nike,Footwear,West,65,2025-11-13,1,595.19
Adidas Superstar,Adidas,Footwear,West,73,2024-04-09,10,2180.27
UA Sport Mask,Under Armour,Accessories,West,64,2024-04-07,4,466.39
Reebok Nano X,Reebok,Footwear,North,10,2024-04-04,11,716.23
Nike Dunk,Nike,Footwear,East,43,2023-08-31,6,1860.98
Adidas Essentials Tee,Adidas,Apparel,Central,91,2025-05-27,5,2249.83
Reebok Nano X,Reebok,Footwear,Central,90,2024-09-09,9,4556.0
Nike Pro Shorts,Nike,Apparel,East,49,2025-10-19,5,2591.23
Reebok Joggers,Reebok,Apparel,East,45,2023-10-28,16,3750.62
UA HOVR Phantom,Under Armour,Footwear,North,19,2023-05-18,9,4325.41
Adidas Ultraboost,Adidas,Footwear,North,11,2023-10-24,13,1394.88
UA HOVR Phantom,Under Armour,Footwear,East,56,2024-12-23,14,4041.4
Reebok Joggers,Reebok,Apparel,South,28,2024-11-13,16,4065.6
Adidas Gym Ball,Adidas,Equipment,West,78,2025-12-29,19,5054.14
Adidas Gym Ball,Adidas,Equipment,Central,99,2025-05-13,8,3717.84
Nike Pegasus,Nike,Footwear,North,7,2025-01-10,16,4034.19
Reebok Nano X,Reebok,Footwear,North,2,2023-10-01,5,966.06
Reebok Yoga Mat,Reebok,Equipment,West,65,2024-08-26,8,1254.87
Adidas Superstar,Adidas,Footwear,South,24,2023-04-25,1,201.18
Nike Socks Pack,Nike,Accessories,East,42,2025-05-19,3,1318.66
Nike Pegasus,Nike,Footwear,Central,86,2025-09-03,5,588.29
Nike Air Max,Nike,Footwear,South,23,2023-06-11,14,4104.91
Adidas Ultraboost,Adidas,Footwear,South,36,2023-11-03,10,3790.91
UA Charged Assert,Under Armour,Footwear,West,71,2025-08-20,1,513.59
Nike Dri-FIT Tee,Nike,Apparel,North,5,2024-08-10,2,1018.8
Nike Air Max,Nike,Footwear,Central,86,2023-12-22,14,2943.75
UA Duffel Bag,Under Armour,Equipment,Central,89,2025-07-19,8,1735.72
Nike Cap,Nike,Accessories,South,29,2025-05-17,5,1757.08
Nike Dri-FIT Tee,Nike,Apparel,West,80,2024-03-09,6,863.02
Puma Resistance Band Set,Puma,Equipment,West,76,2023-06-08,13,4332.85
Reebok CrossFit Tee,Reebok,Apparel,South,22,2025-02-18,7,3006.55
Nike Pro Shorts,Nike,Apparel,North,4,2024-07-06,11,2455.32
Adidas Tiro Pants,Adidas,Apparel,South,30,2023-02-27,3,839.86
Puma Beanie,Puma,Accessories,Central,81,2024-03-09,7,886.44
Nike Cap,Nike,Accessories,South,29,2023-03-08,19,9287.17
Nike Dunk,Nike,Footwear,Central,96,2023-04-02,3,129.19
Puma Logo Tee,Puma,Apparel,North,12,2024-09-24,17,9387.81
Reebok Nano X,Reebok,Footwear,East,53,2024-02-04,4,2242.26
Nike Socks Pack,Nike,Accessories,West,77,2024-11-09,5,1501.01
UA Rival Fleece Hoodie,Under Armour,Apparel,Central,93,2023-02-18,2,602.9
UA HeatGear Tee,Under Armour,Apparel,South,25,2024-08-17,3,199.41
Adidas Tiro Pants,Adidas,Apparel,South,25,2024-04-19,17,9713.22
Reebok Classic Leather,Reebok,Footwear,Central,97,2025-11-23,5,1526.14
UA HOVR Phantom,Under Armour,Footwear,East,52,2024-11-25,13,586.13
Nike Pro Shorts,Nike,Apparel,South,40,2024-05-04,19,10484.67
Adidas Superstar,Adidas,Footwear,North,1,2025-10-15,10,5041.82
UA HeatGear Tee,Under Armour,Apparel,West,64,2023-06-28,10,1705.85
Reebok CrossFit Tee,Reebok,Apparel,North,9,2023-11-27,3,568.85
UA Rival Fleece Hoodie,Under Armour,Apparel,West,69,2024-01-02,15,8446.85
UA Sport Mask,Under Armour,Accessories,North,19,2023-10-15,10,390.04
Adidas Ultraboost,Adidas,Footwear,West,80,2025-04-01,17,5118.3
Reebok Yoga Mat,Reebok,Equipment,East,43,2024-10-04,9,2720.52
Puma RS-X,Puma,Footwear,Central,82,2023-03-29,18,6405.8
Puma Logo Tee,Puma,Apparel,South,24,2023-01-17,19,3807.49
Reebok Joggers,Reebok,Apparel,North,8,2025-03-28,3,1714.43
UA HeatGear Tee,Under Armour,Apparel,West,75,2024-12-15,6,499.4
Adidas Headband,Adidas,Accessories,West,74,2023-08-10,3,638.19
UA Sport Mask,Under Armour,Accessories,East,60,2024-10-11,16,2245.99
Nike Dunk,Nike,Footwear,East,55,2023-08-23,16,4506.22
Nike Dunk,Nike,Footwear,South,31,2023-10-26,13,6423.94
UA Rival Fleece Hoodie,Under Armour,Apparel,East,54,2023-05-08,7,857.09
Puma Suede Classic,Puma,Footwear,West,69,2023-02-16,3,975.39
Reebok Wristband,Reebok,Accessories,North,9,2023-10-18,15,888.31
Puma Suede Classic,Puma,Footwear,Central,87,2025-05-09,2,281.73
Puma Beanie,Puma,Accessories,West,71,2023-07-09,12,1187.71
Adidas Tiro Pants,Adidas,Apparel,West,76,2025-05-08,14,8799.39
Nike Air Max,Nike,Footwear,Central,93,2024-12-27,20,6652.43
Adidas Superstar,Adidas,Footwear,North,19,2024-02-11,11,2218.7
Adidas Superstar,Adidas,Footwear,South,35,2023-01-30,11,2857.07
Nike Air Max,Nike,Footwear,West,69,2023-08-21,5,2471.77
Nike Dunk,Nike,Footwear,Central,84,2025-07-09,7,1136.94
Reebok Joggers,Reebok,Apparel,Central,86,2025-05-10,7,1126.09
Reebok CrossFit Tee,Reebok,Apparel,Central,81,2024-01-27,1,472.21
Nike Training Bag,Nike,Equipment,East,57,2024-09-10,15,6135.35
Reebok Nano X,Reebok,Footwear,West,72,2025-04-27,14,7599.03
Adidas Essentials Tee,Adidas,Apparel,East,44,2025-12-07,12,3747.67
Adidas Tiro Pants,Adidas,Apparel,Central,100,2023-12-29,13,3646.84
Nike Socks Pack,Nike,Accessories,West,70,2024-08-06,4,2289.76
Reebok Yoga Mat,Reebok,Equipment,North,20,2023-07-03,20,1395.28
Nike Dunk,Nike,Footwear,West,77,2023-07-24,14,4767.01
Reebok Joggers,Reebok,Apparel,South,35,2024-03-09,16,1379.27
Reebok Yoga Mat,Reebok,Equipment,East,55,2023-09-12,13,5925.88
UA Duffel Bag,Under Armour,Equipment,East,48,2023-01-16,9,1405.17
Nike Air Max,Nike,Footwear,West,68,2024-09-21,14,7278.65
Adidas Superstar,Adidas,Footwear,North,1,2023-03-08,17,6790.56
UA HOVR Phantom,Under Armour,Footwear,East,46,2024-10-12,13,2034.38
Nike Dri-FIT Tee,Nike,Apparel,Central,93,2024-01-30,19,8841.37
Adidas Essentials Tee,Adidas,Apparel,South,33,2025-05-28,11,3053.01
Adidas Gym Ball,Adidas,Equipment,South,34,2025-11-25,5,440.68
Reebok Wristband,Reebok,Accessories,North,19,2025-10-29,9,4968.46
Nike Cap,Nike,Accessories,East,47,2023-11-22,14,906.74
Nike Pegasus,Nike,Footwear,Central,85,2023-01-24,18,5700.38
Nike Pegasus,Nike,Footwear,Central,93,2023-06-11,5,1881.62
Puma RS-X,Puma,Footwear,East,46,2025-07-18,8,3465.39
Puma RS-X,Puma,Footwear,South,38,2024-08-31,13,5511.02
Nike Cap,Nike,Accessories,North,9,2024-06-17,1,539.11
Nike Training Bag,Nike,Equipment,North,15,2023-07-31,10,713.97
Nike Pro Shorts,Nike,Apparel,South,23,2024-06-20,12,3549.88
UA Sport Mask,Under Armour,Accessories,West,64,2024-03-01,14,6469.17
Adidas Water Bottle,Adidas,Accessories,West,63,2023-05-31,13,4548.98
Adidas Essentials Tee,Adidas,Apparel,West,66,2024-10-04,6,1127.48
Reebok Nano X,Reebok,Footwear,North,11,2023-03-06,20,5045.55
Puma Suede Classic,Puma,Footwear,South,37,2023-01-11,7,3253.32
UA Duffel Bag,Under Armour,Equipment,Central,81,2023-03-02,7,2696.83
Nike Pegasus,Nike,Footwear,North,7,2025-01-17,8,1843.08
Puma Track Jacket,Puma,Apparel,South,29,2023-06-20,3,753.47
UA HeatGear Tee,Under Armour,Apparel,Central,90,2024-12-14,16,6949.56
Adidas Headband,Adidas,Accessories,Central,93,2025-06-12,7,1274.41
Puma Beanie,Puma,Accessories,West,64,2024-07-29,7,801.08
UA HOVR Phantom,Under Armour,Footwear,West,75,2025-09-26,9,3582.99
Reebok Joggers,Reebok,Apparel,Central,84,2024-10-14,19,4939.63
UA Charged Assert,Under Armour,Footwear,East,43,2024-12-23,2,230.64
Reebok Yoga Mat,Reebok,Equipment,East,59,2025-11-13,17,3555.17
Nike Training Bag,Nike,Equipment,West,61,2024-12-22,11,1345.38
Puma RS-X,Puma,Footwear,South,32,2025-05-29,12,855.93
Nike Training Bag,Nike,Equipment,South,31,2025-01-31,1,32.01
Puma Resistance Band Set,Puma,Equipment,South,35,2024-11-04,18,9343.92
Adidas Water Bottle,Adidas,Accessories,West,70,2023-05-16,4,1092.34
Reebok Yoga Mat,Reebok,Equipment,Central,83,2024-07-23,14,5593.52
Adidas Headband,Adidas,Accessories,East,47,2024-10-12,16,806.59
Reebok Yoga Mat,Reebok,Equipment,North,9,2025-10-18,15,1506.26
Reebok Joggers,Reebok,Apparel,Central,91,2023-12-17,1,133.48
Nike Air Max,Nike,Footwear,North,19,2024-08-06,10,5262.27
Nike Dunk,Nike,Footwear,West,62,2023-09-26,1,181.95
Reebok Yoga Mat,Reebok,Equipment,West,64,2023-05-23,9,3304.46
Nike Cap,Nike,Accessories,East,53,2024-10-11,11,3631.77
Reebok Wristband,Reebok,Accessories,Central,82,2025-10-08,15,3183.43
Nike Socks Pack,Nike,Accessories,North,12,2025-10-07,2,88.55
Puma Resistance Band Set,Puma,Equipment,South,24,2023-01-22,14,6068.53
Adidas Headband,Adidas,Accessories,South,23,2024-04-08,12,5072.49
Nike Dunk,Nike,Footwear,North,9,2023-01-11,10,731.86
Reebok Joggers,Reebok,Apparel,East,51,2023-06-03,6,897.35
Nike Training Bag,Nike,Equipment,Central,95,2023-10-10,5,403.09
Puma RS-X,Puma,Footwear,West,64,2025-04-26,16,6185.6
Adidas Gym Ball,Adidas,Equipment,East,56,2024-07-28,10,736.73
Puma RS-X,Puma,Footwear,East,58,2023-06-19,7,2355.86
Nike Dri-FIT Tee,Nike,Apparel,North,16,2023-06-09,7,853.92
UA Sport Mask,Under Armour,Accessories,West,67,2025-08-16,7,638.61
Puma Beanie,Puma,Accessories,Central,91,2025-12-16,5,2340.56
Adidas Gym Ball,Adidas,Equipment,North,5,2025-10-30,13,7774.25
Adidas Headband,Adidas,Accessories,Central,97,2025-07-15,7,3589.13
Adidas Tiro Pants,Adidas,Apparel,East,54,2023-05-21,19,6638.75
Nike Socks Pack,Nike,Accessories,South,35,2023-07-29,8,3020.9
Puma Track Jacket,Puma,Apparel,West,66,2023-02-03,17,573.26
Nike Training Bag,Nike,Equipment,East,49,2025-07-16,3,1813.21
Adidas Superstar,Adidas,Footwear,West,67,2024-12-26,14,3389.46
UA Charged Assert,Under Armour,Footwear,East,42,2025-11-06,4,784.38
Adidas Headband,Adidas,Accessories,West,74,2023-04-11,13,2094.6
UA Sport Mask,Under Armour,Accessories,Central,89,2023-12-28,4,1075.75
Adidas Gym Ball,Adidas,Equipment,South,24,2023-04-13,2,150.58
Nike Socks Pack,Nike,Accessories,South,23,2024-06-29,20,3501.07
Nike Socks Pack,Nike,Accessories,West,73,2025-04-08,9,1468.89
Adidas Water Bottle,Adidas,Accessories,South,26,2025-10-11,10,2429.23
Adidas Essentials Tee,Adidas,Apparel,North,4,2024-08-12,20,6015.77
Adidas Tiro Pants,Adidas,Apparel,East,48,2025-09-03,3,667.89
UA HeatGear Tee,Under Armour,Apparel,South,31,2023-12-08,1,88.08
Nike Pegasus,Nike,Footwear,West,71,2025-08-29,9,1230.92
Reebok Nano X,Reebok,Footwear,South,21,2023-06-07,19,9222.22
UA Rival Fleece Hoodie,Under Armour,Apparel,West,68,2023-01-03,1,72.51
UA Duffel Bag,Under Armour,Equipment,South,37,2024-08-18,5,576.76
Reebok Classic Leather,Reebok,Footwear,North,10,2023-07-12,12,2847.07
Reebok CrossFit Tee,Reebok,Apparel,West,69,2024-06-11,12,3314.77
UA Rival Fleece Hoodie,Under Armour,Apparel,East,57,2024-09-08,17,1449.15
Adidas Gym Ball,Adidas,Equipment,South,34,2023-02-12,5,1682.48
Puma RS-X,Puma,Footwear,West,61,2025-01-01,14,5409.78
Adidas Headband,Adidas,Accessories,South,23,2025-01-06,13,7806.29
UA Charged Assert,Under Armour,Footwear,East,58,2023-08-10,17,8396.63
Reebok Classic Leather,Reebok,Footwear,East,52,2023-12-25,14,2907.7
Nike Dunk,Nike,Footwear,East,47,2024-07-19,11,3771.83
Reebok Nano X,Reebok,Footwear,West,75,2023-09-09,1,158.44
Adidas Superstar,Adidas,Footwear,South,35,2025-10-18,10,3524.68
Puma Logo Tee,Puma,Apparel,East,56,2023-11-30,10,510.16
Adidas Water Bottle,Adidas,Accessories,West,62,2023-02-01,19,2961.12
Puma Beanie,Puma,Accessories,North,16,2023-09-10,12,269.32
Adidas Ultraboost,Adidas,Footwear,North,9,2023-01-02,10,1881.05
Nike Cap,Nike,Accessories,Central,85,2025-10-25,5,2355.17
Nike Cap,Nike,Accessories,West,79,2024-02-07,2,367.05
Reebok Joggers,Reebok,Apparel,East,48,2025-08-27,4,1158.72
Puma Beanie,Puma,Accessories,East,60,2024-06-19,14,1661.28
Adidas Headband,Adidas,Accessories,Central,85,2024-10-22,14,2254.16
Nike Cap,Nike,Accessories,East,50,2024-02-13,15,2806.93
Nike Socks Pack,Nike,Accessories,West,74,2024-01-11,15,1492.69
UA HeatGear Tee,Under Armour,Apparel,Central,92,2024-10-03,15,3277.73
Nike Pegasus,Nike,Footwear,West,75,2025-05-11,1,595.44
Puma Beanie,Puma,Accessories,North,5,2025-05-12,19,9820.31
Puma Logo Tee,Puma,Apparel,East,45,2025-11-14,13,772.28
UA HeatGear Tee,Under Armour,Apparel,West,61,2023-09-15,17,6929.05
Nike Dri-FIT Tee,Nike,Apparel,North,3,2025-07-31,4,778.36
Puma Logo Tee,Puma,Apparel,Central,84,2024-11-13,11,3686.37
